DB No.,n_d[i] 
0090858,-7.54792e+168
0090859,-7.54792e+168
0090860,-7.54792e+168
0090861,-7.54792e+168
0090862,-7.54792e+168
0090863,-7.54792e+168
0090864,-7.54792e+168
0090865,-7.54792e+168
0090866,-7.54792e+168
0090867,-7.54792e+168
0090868,-7.54792e+168
0090869,-7.54792e+168
0090870,-7.54792e+168
0090871,-7.54792e+168
0090872,-7.54792e+168
0090873,-7.54792e+168
0090874,-7.54792e+168
0090875,-7.54792e+168
0090876,-7.54792e+168
0090877,-7.54792e+168
0090878,-7.54792e+168
0090879,-7.54792e+168
0090880,-7.54792e+168
0090881,-7.54792e+168
0090882,-7.54792e+168
0090883,-7.54792e+168
0090884,-7.54792e+168
0090885,-7.54792e+168
0090886,-7.54792e+168
0090887,-7.54792e+168
0090888,-7.54792e+168
0090889,-7.54792e+168
0090890,-7.54792e+168
0090891,-7.54792e+168
0090892,-7.54792e+168
0090893,-7.54792e+168
0090894,-7.54792e+168
0090895,-7.54792e+168
0090896,-7.54792e+168
0090897,-7.54792e+168
0090898,-7.54792e+168
0090899,-7.54792e+168
0090900,-7.54792e+168
0090901,-7.54792e+168
0090902,-7.54792e+168
0090903,-7.54792e+168
0090904,-7.54792e+168
0090905,-7.54792e+168
0090906,-7.54792e+168
0090907,-7.54792e+168
0090908,-7.54792e+168
0090909,-7.54792e+168
0090910,-7.54792e+168
0090911,-7.54792e+168
0090912,-7.54792e+168
0090913,-7.54792e+168
0090914,-7.54792e+168
0090915,-7.54792e+168
0090916,-7.54792e+168
0090917,-7.54792e+168
0090918,-7.54792e+168
0090919,-7.54792e+168
0090920,-7.54792e+168
0090921,-7.54792e+168
0090922,-7.54792e+168
0090923,-7.54792e+168
0090924,-7.54792e+168
0090925,-7.54792e+168
0090926,-7.54792e+168
0090927,-7.54792e+168
0090928,-7.54792e+168
0090929,-7.54792e+168
0090930,-7.54792e+168
0090931,-7.54792e+168
0090932,-7.54792e+168
0090933,-7.54792e+168
0090934,-7.54792e+168
0090935,-7.54792e+168
0090936,-7.54792e+168
0090937,-7.54792e+168
0090938,-7.54792e+168
0090939,-7.54792e+168
0090940,-7.54792e+168
0090941,-7.54792e+168
0090942,-7.54792e+168
0090943,-7.54792e+168
0090944,-7.54792e+168
0090945,-7.54792e+168
0090946,-7.54792e+168
0090947,-7.54792e+168
0090948,-7.54792e+168
0090949,-7.54792e+168
0090950,-7.54792e+168
0090951,-7.54792e+168
0090952,-7.54792e+168
0090953,-7.54792e+168
0090954,-7.54792e+168
0090955,-7.54792e+168
0090956,-7.54792e+168
0090957,-7.54792e+168
0090958,-7.54792e+168
0090959,-7.54792e+168
0090960,-7.54792e+168
0090961,-7.54792e+168
0090962,-7.54792e+168
0090963,-7.54792e+168
0090964,-7.54792e+168
0090965,-7.54792e+168
0090966,-7.54792e+168
0090967,-7.54792e+168
0090968,-7.54792e+168
0090969,-7.54792e+168
0090970,-7.54792e+168
0090971,-7.54792e+168
0090972,-7.54792e+168
0090973,-7.54792e+168
0090974,-7.54792e+168
0090975,-7.54792e+168
0090976,-7.54792e+168
0090977,-7.54792e+168
0090978,-7.54792e+168
0090979,-7.54792e+168
0090980,-7.54792e+168
0090981,-7.54792e+168
0090982,-7.54792e+168
0090983,-7.54792e+168
0090984,-7.54792e+168
0090985,-7.54792e+168
0090986,-7.54792e+168
0090987,-7.54792e+168
0090988,-7.54792e+168
0090989,-7.54792e+168
0090990,-7.54792e+168
0090991,-7.54792e+168
0090992,-7.54792e+168
0090993,-7.54792e+168
0090994,-7.54792e+168
0090995,-7.54792e+168
0090996,-7.54792e+168
0090997,-7.54792e+168
0090998,-7.54792e+168
0090999,-7.54792e+168
0091000,-7.54792e+168
0091001,-7.54792e+168
0091002,-7.54792e+168
0091003,-7.54792e+168
0091004,-7.54792e+168
0091005,-7.54792e+168
0091006,-7.54792e+168
0091007,-7.54792e+168
0091008,-7.54792e+168
0091009,-7.54792e+168
0091010,-7.54792e+168
0091011,-7.54792e+168
0091012,-7.54792e+168
0091013,-7.54792e+168
0091014,-7.54792e+168
0091015,-7.54792e+168
0091016,-7.54792e+168
0091017,-7.54792e+168
0091018,-7.54792e+168
0091019,-7.54792e+168
0091020,-7.54792e+168
0091021,-7.54792e+168
0091022,-7.54792e+168
0091023,-7.54792e+168
0091024,-7.54792e+168
0091025,-7.54792e+168
0091026,-7.54792e+168
0091027,-7.54792e+168
0091028,-7.54792e+168
0091029,-7.54792e+168
0091030,-7.54792e+168
0091031,-7.54792e+168
0091032,-7.54792e+168
0091033,-7.54792e+168
0091034,-7.54792e+168
0091035,-7.54792e+168
0091036,-7.54792e+168
0091037,-7.54792e+168
0091038,-7.54792e+168
0091039,-7.54792e+168
0091040,-7.54792e+168
0091041,-7.54792e+168
0091042,-7.54792e+168
0091043,-7.54792e+168
0091044,-7.54792e+168
0091045,-7.54792e+168
0091046,-7.54792e+168
0091047,-7.54792e+168
0091048,-7.54792e+168
0091049,-7.54792e+168
0091050,-7.54792e+168
0091051,-7.54792e+168
0091052,-7.54792e+168
0091053,-7.54792e+168
0091054,-7.54792e+168
0091055,-7.54792e+168
0091056,-7.54792e+168
0091057,-7.54792e+168
0091058,-7.54792e+168
0091059,-7.54792e+168
0091060,-7.54792e+168
0091061,-7.54792e+168
0091062,-7.54792e+168
0091063,-7.54792e+168
0091064,-7.54792e+168
0091065,-7.54792e+168
0091066,-7.54792e+168
0091067,-7.54792e+168
0091068,-7.54792e+168
0091069,-7.54792e+168
0091070,-7.54792e+168
0091071,-7.54792e+168
0091072,-7.54792e+168
0091073,-7.54792e+168
0091074,-7.54792e+168
0091075,-7.54792e+168
0091076,-7.54792e+168
0091077,-7.54792e+168
0091078,-7.54792e+168
0091079,-7.54792e+168
0091080,-7.54792e+168
0091081,-7.54792e+168
0091082,-7.54792e+168
0091083,-7.54792e+168
0091084,-7.54792e+168
0091085,-7.54792e+168
0091086,-7.54792e+168
0091087,-7.54792e+168
0091088,-7.54792e+168
0091089,-7.54792e+168
0091090,-7.54792e+168
0091091,-7.54792e+168
0091092,-7.54792e+168
0091093,-7.54792e+168
0091094,-7.54792e+168
0091095,-7.54792e+168
0091096,-7.54792e+168
0091097,-7.54792e+168
0091098,-7.54792e+168
0091099,-7.54792e+168
0091100,-7.54792e+168
0091101,-7.54792e+168
0091102,-7.54792e+168
0091103,-7.54792e+168
0091104,-7.54792e+168
0091105,-7.54792e+168
0091106,-7.54792e+168
0091107,-7.54792e+168
0091108,-7.54792e+168
0091109,-7.54792e+168
0091110,-7.54792e+168
0091111,-7.54792e+168
0091112,-7.54792e+168
0091113,-7.54792e+168
0091114,-7.54792e+168
0091115,-7.54792e+168
0091116,-7.54792e+168
0091117,-7.54792e+168
0091118,-7.54792e+168
0091119,-7.54792e+168
0091120,-7.54792e+168
0091121,-7.54792e+168
0091122,-7.54792e+168
0091123,-7.54792e+168
0091124,-7.54792e+168
0091125,-7.54792e+168
0091126,-7.54792e+168
0091127,-7.54792e+168
0091128,-7.54792e+168
0091129,-7.54792e+168
0091130,-7.54792e+168
0091131,-7.54792e+168
0091132,-7.54792e+168
0091133,-7.54792e+168
0091134,-7.54792e+168
0091135,-7.54792e+168
0091136,-7.54792e+168
0091137,-7.54792e+168
0091138,-7.54792e+168
0091139,-7.54792e+168
0091140,-7.54792e+168
0091141,-7.54792e+168
0091142,-7.54792e+168
0091143,-7.54792e+168
0091144,-7.54792e+168
0091145,-7.54792e+168
0091146,-7.54792e+168
0091147,-7.54792e+168
0091148,-7.54792e+168
0091149,-7.54792e+168
0091150,-7.54792e+168
0091151,-7.54792e+168
0091152,-7.54792e+168
0091153,-7.54792e+168
0091154,-7.54792e+168
0091155,-7.54792e+168
0091156,-7.54792e+168
0091157,-7.54792e+168
0091158,-7.54792e+168
0091159,-7.54792e+168
0091160,-7.54792e+168
0091161,-7.54792e+168
0091162,-7.54792e+168
0091163,-7.54792e+168
0091164,-7.54792e+168
0091165,-7.54792e+168
0091166,-7.54792e+168
0091167,-7.54792e+168
0091168,-7.54792e+168
0091169,-7.54792e+168
0091170,-7.54792e+168
0091171,-7.54792e+168
0091172,-7.54792e+168
0091173,-7.54792e+168
0091174,-7.54792e+168
0091175,-7.54792e+168
0091176,-7.54792e+168
0091177,-7.54792e+168
0091178,-7.54792e+168
0091179,-7.54792e+168
0091180,-7.54792e+168
0091181,-7.54792e+168
0091182,-7.54792e+168
0091183,-7.54792e+168
0091184,-7.54792e+168
0091185,-7.54792e+168
0091186,-7.54792e+168
0091187,-7.54792e+168
0091188,-7.54792e+168
0091189,-7.54792e+168
0091190,-7.54792e+168
0091191,-7.54792e+168
0091192,-7.54792e+168
0091193,-7.54792e+168
0091194,-7.54792e+168
0091195,-7.54792e+168
0091196,-7.54792e+168
0091197,-7.54792e+168
0091198,-7.54792e+168
0091199,-7.54792e+168
0091200,-7.54792e+168
0091201,-7.54792e+168
0091202,-7.54792e+168
0091203,-7.54792e+168
0091204,-7.54792e+168
0091205,-7.54792e+168
0091206,-7.54792e+168
0091207,0.577806
0091208,0.577806
0091209,0.577806
0091210,0.577806
0091211,0.577806
0091212,0.577806
0091213,0.577806
0091214,0.577806
0091215,0.577806
0091216,0.577806
0091217,0.577806
0091218,0.577806
0091219,0.577806
0091220,0.577806
0091221,0.577806
0091222,0.577806
0091223,0.577806
0091224,0.577806
0091225,0.577806
0091226,0.577806
0091227,0.577806
0091228,0.577806
0091229,0.577806
0091230,0.577806
0091231,0.577806
0091232,0.577806
0091233,0.577806
0091234,0.577806
0091235,0.577806
0091236,0.577807
0091237,0.57781
0091238,0.577823
0091239,0.57788
0091240,0.578107
0091241,0.578933
0091242,0.5817
0091243,0.590225
0091244,0.614377
0091245,0.677215
0091246,0.827251
0091247,1.15561
0091248,1.81332
0091249,3.01655
0091250,5.02149
0091251,8.0522
0091252,12.1834
0091253,17.2124
0091254,22.5875
0091255,27.4605
0091256,30.888
0091257,32.125
0091258,30.888
0091259,27.4605
0091260,22.5875
0091261,17.2124
0091262,12.1834
0091263,8.0522
0091264,5.02149
0091265,3.01655
0091266,1.81332
0091267,1.15561
0091268,0.827251
0091269,0.677215
0091270,0.614377
0091271,0.590225
0091272,0.5817
0091273,0.578933
0091274,0.578107
0091275,0.57788
0091276,0.577823
0091277,0.57781
0091278,0.577807
0091279,1.23551
0091280,1.23551
0091281,1.23551
0091282,1.23551
0091283,1.23551
0091284,1.23551
0091285,1.23551
0091286,1.23551
0091287,1.23551
0091288,1.23551
0091289,1.23551
0091290,1.23551
0091291,1.23551
0091292,1.23551
0091293,1.23551
0091294,1.23551
0091295,1.23551
0091296,1.23551
0091297,1.23551
0091298,1.23551
0091299,1.23551
0091300,1.23551
0091301,1.23551
0091302,1.23551
0091303,1.23551
0091304,1.23551
0091305,1.23551
0091306,1.23551
0091307,1.23551
0091308,1.23551
0091309,1.23551
0091310,1.23553
0091311,1.23558
0091312,1.23581
0091313,1.23664
0091314,1.2394
0091315,1.24793
0091316,1.27208
0091317,1.33492
0091318,1.48495
0091319,1.81332
0091320,2.47102
0091321,3.67425
0091322,5.67919
0091323,8.70991
0091324,12.8411
0091325,17.8701
0091326,23.2452
0091327,28.1182
0091328,31.5457
0091329,32.7827
0091330,31.5457
0091331,28.1182
0091332,23.2452
0091333,17.8701
0091334,12.8411
0091335,8.70991
0091336,5.67919
0091337,3.67425
0091338,2.47102
0091339,1.81332
0091340,1.48495
0091341,1.33492
0091342,1.27208
0091343,1.24793
0091344,1.2394
0091345,1.23664
0091346,1.23581
0091347,1.23558
0091348,1.23553
0091349,1.23551
0091350,1.23551
0091351,2.43874
0091352,2.43874
0091353,2.43874
0091354,2.43874
0091355,2.43874
0091356,2.43874
0091357,2.43874
0091358,2.43874
0091359,2.43874
0091360,2.43874
0091361,2.43874
0091362,2.43874
0091363,2.43874
0091364,2.43874
0091365,2.43874
0091366,2.43874
0091367,2.43874
0091368,2.43874
0091369,2.43874
0091370,2.43874
0091371,2.43874
0091372,2.43874
0091373,2.43874
0091374,2.43874
0091375,2.43874
0091376,2.43874
0091377,2.43874
0091378,2.43874
0091379,2.43874
0091380,2.43875
0091381,2.43875
0091382,2.43876
0091383,2.43882
0091384,2.43905
0091385,2.43987
0091386,2.44264
0091387,2.45116
0091388,2.47531
0091389,2.53815
0091390,2.68819
0091391,3.01655
0091392,3.67425
0091393,4.87749
0091394,6.88243
0091395,9.91314
0091396,14.0443
0091397,19.0733
0091398,24.4484
0091399,29.3215
0091400,32.7489
0091401,33.9859
0091402,32.7489
0091403,29.3215
0091404,24.4484
0091405,19.0733
0091406,14.0443
0091407,9.91314
0091408,6.88243
0091409,4.87749
0091410,3.67425
0091411,3.01655
0091412,2.68819
0091413,2.53815
0091414,2.47531
0091415,2.45116
0091416,2.44264
0091417,2.43987
0091418,2.43905
0091419,2.43882
0091420,2.43876
0091421,2.43875
0091422,2.43875
0091423,4.44368
0091424,4.44368
0091425,4.44368
0091426,4.44368
0091427,4.44368
0091428,4.44368
0091429,4.44368
0091430,4.44368
0091431,4.44368
0091432,4.44368
0091433,4.44368
0091434,4.44368
0091435,4.44368
0091436,4.44368
0091437,4.44368
0091438,4.44368
0091439,4.44368
0091440,4.44368
0091441,4.44368
0091442,4.44368
0091443,4.44368
0091444,4.44368
0091445,4.44368
0091446,4.44368
0091447,4.44368
0091448,4.44368
0091449,4.44368
0091450,4.44368
0091451,4.44368
0091452,4.44368
0091453,4.44369
0091454,4.4437
0091455,4.44376
0091456,4.44398
0091457,4.44481
0091458,4.44758
0091459,4.4561
0091460,4.48025
0091461,4.54309
0091462,4.69313
0091463,5.02149
0091464,5.67919
0091465,6.88243
0091466,8.88736
0091467,11.9181
0091468,16.0492
0091469,21.0783
0091470,26.4534
0091471,31.3264
0091472,34.7539
0091473,35.9908
0091474,34.7539
0091475,31.3264
0091476,26.4534
0091477,21.0783
0091478,16.0492
0091479,11.9181
0091480,8.88736
0091481,6.88243
0091482,5.67919
0091483,5.02149
0091484,4.69313
0091485,4.54309
0091486,4.48025
0091487,4.4561
0091488,4.44758
0091489,4.44481
0091490,4.44398
0091491,4.44376
0091492,4.4437
0091493,4.44369
0091494,4.44368
0091495,7.4744
0091496,7.4744
0091497,7.4744
0091498,7.4744
0091499,7.4744
0091500,7.4744
0091501,7.4744
0091502,7.4744
0091503,7.4744
0091504,7.4744
0091505,7.4744
0091506,7.4744
0091507,7.4744
0091508,7.4744
0091509,7.4744
0091510,7.4744
0091511,7.4744
0091512,7.4744
0091513,7.4744
0091514,7.4744
0091515,7.4744
0091516,7.4744
0091517,7.4744
0091518,7.4744
0091519,7.4744
0091520,7.4744
0091521,7.4744
0091522,7.4744
0091523,7.4744
0091524,7.4744
0091525,7.4744
0091526,7.47441
0091527,7.47447
0091528,7.4747
0091529,7.47552
0091530,7.47829
0091531,7.48682
0091532,7.51097
0091533,7.57381
0091534,7.72384
0091535,8.0522
0091536,8.70991
0091537,9.91314
0091538,11.9181
0091539,14.9488
0091540,19.0799
0091541,24.109
0091542,29.4841
0091543,34.3571
0091544,37.7846
0091545,39.0216
0091546,37.7846
0091547,34.3571
0091548,29.4841
0091549,24.109
0091550,19.0799
0091551,14.9488
0091552,11.9181
0091553,9.91314
0091554,8.70991
0091555,8.0522
0091556,7.72384
0091557,7.57381
0091558,7.51097
0091559,7.48682
0091560,7.47829
0091561,7.47552
0091562,7.4747
0091563,7.47447
0091564,7.47441
0091565,7.4744
0091566,7.4744
0091567,11.6055
0091568,11.6055
0091569,11.6055
0091570,11.6055
0091571,11.6055
0091572,11.6055
0091573,11.6055
0091574,11.6055
0091575,11.6055
0091576,11.6055
0091577,11.6055
0091578,11.6055
0091579,11.6055
0091580,11.6055
0091581,11.6055
0091582,11.6055
0091583,11.6055
0091584,11.6055
0091585,11.6055
0091586,11.6055
0091587,11.6055
0091588,11.6055
0091589,11.6055
0091590,11.6055
0091591,11.6055
0091592,11.6055
0091593,11.6055
0091594,11.6055
0091595,11.6055
0091596,11.6056
0091597,11.6056
0091598,11.6056
0091599,11.6056
0091600,11.6059
0091601,11.6067
0091602,11.6094
0091603,11.618
0091604,11.6421
0091605,11.705
0091606,11.855
0091607,12.1834
0091608,12.8411
0091609,14.0443
0091610,16.0492
0091611,19.0799
0091612,23.2111
0091613,28.2401
0091614,33.6153
0091615,38.4883
0091616,41.9157
0091617,43.1527
0091618,41.9157
0091619,38.4883
0091620,33.6153
0091621,28.2401
0091622,23.2111
0091623,19.0799
0091624,16.0492
0091625,14.0443
0091626,12.8411
0091627,12.1834
0091628,11.855
0091629,11.705
0091630,11.6421
0091631,11.618
0091632,11.6094
0091633,11.6067
0091634,11.6059
0091635,11.6056
0091636,11.6056
0091637,11.6056
0091638,11.6056
0091639,16.6346
0091640,16.6346
0091641,16.6346
0091642,16.6346
0091643,16.6346
0091644,16.6346
0091645,16.6346
0091646,16.6346
0091647,16.6346
0091648,16.6346
0091649,16.6346
0091650,16.6346
0091651,16.6346
0091652,16.6346
0091653,16.6346
0091654,16.6346
0091655,16.6346
0091656,16.6346
0091657,16.6346
0091658,16.6346
0091659,16.6346
0091660,16.6346
0091661,16.6346
0091662,16.6346
0091663,16.6346
0091664,16.6346
0091665,16.6346
0091666,16.6346
0091667,16.6346
0091668,16.6346
0091669,16.6346
0091670,16.6346
0091671,16.6346
0091672,16.6349
0091673,16.6357
0091674,16.6385
0091675,16.647
0091676,16.6711
0091677,16.734
0091678,16.884
0091679,17.2124
0091680,17.8701
0091681,19.0733
0091682,21.0783
0091683,24.109
0091684,28.2401
0091685,33.2692
0091686,38.6443
0091687,43.5173
0091688,46.9447
0091689,48.1817
0091690,46.9447
0091691,43.5173
0091692,38.6443
0091693,33.2692
0091694,28.2401
0091695,24.109
0091696,21.0783
0091697,19.0733
0091698,17.8701
0091699,17.2124
0091700,16.884
0091701,16.734
0091702,16.6711
0091703,16.647
0091704,16.6385
0091705,16.6357
0091706,16.6349
0091707,16.6346
0091708,16.6346
0091709,16.6346
0091710,16.6346
0091711,22.0097
0091712,22.0097
0091713,22.0097
0091714,22.0097
0091715,22.0097
0091716,22.0097
0091717,22.0097
0091718,22.0097
0091719,22.0097
0091720,22.0097
0091721,22.0097
0091722,22.0097
0091723,22.0097
0091724,22.0097
0091725,22.0097
0091726,22.0097
0091727,22.0097
0091728,22.0097
0091729,22.0097
0091730,22.0097
0091731,22.0097
0091732,22.0097
0091733,22.0097
0091734,22.0097
0091735,22.0097
0091736,22.0097
0091737,22.0097
0091738,22.0097
0091739,22.0097
0091740,22.0097
0091741,22.0097
0091742,22.0097
0091743,22.0098
0091744,22.01
0091745,22.0108
0091746,22.0136
0091747,22.0221
0091748,22.0463
0091749,22.1091
0091750,22.2591
0091751,22.5875
0091752,23.2452
0091753,24.4484
0091754,26.4534
0091755,29.4841
0091756,33.6153
0091757,38.6443
0091758,44.0194
0091759,48.8924
0091760,52.3199
0091761,53.5569
0091762,52.3199
0091763,48.8924
0091764,44.0194
0091765,38.6443
0091766,33.6153
0091767,29.4841
0091768,26.4534
0091769,24.4484
0091770,23.2452
0091771,22.5875
0091772,22.2591
0091773,22.1091
0091774,22.0463
0091775,22.0221
0091776,22.0136
0091777,22.0108
0091778,22.01
0091779,22.0098
0091780,22.0097
0091781,22.0097
0091782,22.0097
0091783,26.8827
0091784,26.8827
0091785,26.8827
0091786,26.8827
0091787,26.8827
0091788,26.8827
0091789,26.8827
0091790,26.8827
0091791,26.8827
0091792,26.8827
0091793,26.8827
0091794,26.8827
0091795,26.8827
0091796,26.8827
0091797,26.8827
0091798,26.8827
0091799,26.8827
0091800,26.8827
0091801,26.8827
0091802,26.8827
0091803,26.8827
0091804,26.8827
0091805,26.8827
0091806,26.8827
0091807,26.8827
0091808,26.8827
0091809,26.8827
0091810,26.8827
0091811,26.8827
0091812,26.8827
0091813,26.8827
0091814,26.8827
0091815,26.8828
0091816,26.883
0091817,26.8838
0091818,26.8866
0091819,26.8951
0091820,26.9193
0091821,26.9821
0091822,27.1322
0091823,27.4605
0091824,28.1182
0091825,29.3215
0091826,31.3264
0091827,34.3571
0091828,38.4883
0091829,43.5173
0091830,48.8924
0091831,53.7654
0091832,57.1929
0091833,58.4299
0091834,57.1929
0091835,53.7654
0091836,48.8924
0091837,43.5173
0091838,38.4883
0091839,34.3571
0091840,31.3264
0091841,29.3215
0091842,28.1182
0091843,27.4605
0091844,27.1322
0091845,26.9821
0091846,26.9193
0091847,26.8951
0091848,26.8866
0091849,26.8838
0091850,26.883
0091851,26.8828
0091852,26.8827
0091853,26.8827
0091854,26.8827
0091855,5.55983e+67
0091856,5.55983e+67
0091857,5.55983e+67
0091858,5.55983e+67
0091859,5.55983e+67
0091860,5.55983e+67
0091861,5.55983e+67
0091862,5.55983e+67
0091863,5.55983e+67
0091864,5.55983e+67
0091865,5.55983e+67
0091866,5.55983e+67
0091867,5.55983e+67
0091868,5.55983e+67
0091869,5.55983e+67
0091870,5.55983e+67
0091871,5.55983e+67
0091872,5.55983e+67
0091873,5.55983e+67
0091874,5.55983e+67
0091875,5.55983e+67
0091876,5.55983e+67
0091877,5.55983e+67
0091878,5.55983e+67
0091879,5.55983e+67
0091880,5.55983e+67
0091881,5.55983e+67
0091882,5.55983e+67
0091883,5.55983e+67
0091884,5.55983e+67
0091885,5.55983e+67
0091886,5.55983e+67
0091887,5.55983e+67
0091888,5.55983e+67
0091889,5.55983e+67
0091890,5.55983e+67
0091891,5.55983e+67
0091892,5.55983e+67
0091893,5.55983e+67
0091894,5.55983e+67
0091895,5.55983e+67
0091896,5.55983e+67
0091897,5.55983e+67
0091898,5.55983e+67
0091899,5.55983e+67
0091900,5.55983e+67
0091901,5.55983e+67
0091902,5.55983e+67
0091903,5.55983e+67
0091904,5.55983e+67
0091905,5.55983e+67
0091906,5.55983e+67
0091907,5.55983e+67
0091908,5.55983e+67
0091909,5.55983e+67
0091910,5.55983e+67
0091911,5.55983e+67
0091912,5.55983e+67
0091913,5.55983e+67
0091914,5.55983e+67
0091915,5.55983e+67
0091916,5.55983e+67
0091917,5.55983e+67
0091918,5.55983e+67
0091919,5.55983e+67
0091920,5.55983e+67
0091921,5.55983e+67
0091922,5.55983e+67
0091923,5.55983e+67
0091924,5.55983e+67
0091925,5.55983e+67
0091926,5.55983e+67
0091927,5.55983e+67
0091928,5.55983e+67
0091929,5.55983e+67
0091930,5.55983e+67
0091931,5.55983e+67
0091932,5.55983e+67
0091933,5.55983e+67
0091934,5.55983e+67
0091935,5.55983e+67
0091936,5.55983e+67
0091937,5.55983e+67
0091938,5.55983e+67
0091939,5.55983e+67
0091940,5.55983e+67
0091941,5.55983e+67
0091942,5.55983e+67
0091943,5.55983e+67
0091944,5.55983e+67
0091945,5.55983e+67
0091946,5.55983e+67
0091947,5.55983e+67
0091948,5.55983e+67
0091949,5.55983e+67
0091950,5.55983e+67
0091951,5.55983e+67
0091952,5.55983e+67
0091953,5.55983e+67
0091954,5.55983e+67
0091955,5.55983e+67
0091956,5.55983e+67
0091957,5.55983e+67
0091958,5.55983e+67
0091959,5.55983e+67
0091960,5.55983e+67
0091961,5.55983e+67
0091962,5.55983e+67
0091963,5.55983e+67
0091964,5.55983e+67
0091965,5.55983e+67
0091966,5.55983e+67
0091967,5.55983e+67
0091968,5.55983e+67
0091969,5.55983e+67
0091970,5.55983e+67
0091971,5.55983e+67
0091972,5.55983e+67
0091973,5.55983e+67
0091974,5.55983e+67
0091975,5.55983e+67
0091976,5.55983e+67
0091977,5.55983e+67
0091978,5.55983e+67
0091979,5.55983e+67
0091980,5.55983e+67
0091981,5.55983e+67
0091982,5.55983e+67
0091983,5.55983e+67
0091984,5.55983e+67
0091985,5.55983e+67
0091986,5.55983e+67
0091987,5.55983e+67
0091988,5.55983e+67
0091989,5.55983e+67
0091990,5.55983e+67
0091991,5.55983e+67
0091992,5.55983e+67
0091993,5.55983e+67
0091994,5.55983e+67
0091995,5.55983e+67
0091996,5.55983e+67
0091997,5.55983e+67
0091998,5.55983e+67
0091999,5.55983e+67
0092000,5.55983e+67
0092001,5.55983e+67
0092002,5.55983e+67
0092003,5.55983e+67
0092004,5.55983e+67
0092005,5.55983e+67
0092006,5.55983e+67
0092007,5.55983e+67
0092008,5.55983e+67
0092009,5.55983e+67
0092010,5.55983e+67
0092011,5.55983e+67
0092012,5.55983e+67
0092013,5.55983e+67
0092014,5.55983e+67
0092015,5.55983e+67
0092016,5.55983e+67
0092017,5.55983e+67
0092018,5.55983e+67
0092019,5.55983e+67
0092020,5.55983e+67
0092021,5.55983e+67
0092022,5.55983e+67
0092023,5.55983e+67
0092024,5.55983e+67
0092025,5.55983e+67
0092026,5.55983e+67
0092027,5.55983e+67
0092028,5.55983e+67
0092029,5.55983e+67
0092030,5.55983e+67
0092031,5.55983e+67
0092032,5.55983e+67
0092033,5.55983e+67
0092034,5.55983e+67
0092035,5.55983e+67
0092036,5.55983e+67
0092037,5.55983e+67
0092038,5.55983e+67
0092039,5.55983e+67
0092040,5.55983e+67
0092041,5.55983e+67
0092042,5.55983e+67
0092043,5.55983e+67
0092044,5.55983e+67
0092045,5.55983e+67
0092046,5.55983e+67
0092047,5.55983e+67
0092048,5.55983e+67
0092049,5.55983e+67
0092050,5.55983e+67
0092051,5.55983e+67
0092052,5.55983e+67
0092053,5.55983e+67
0092054,5.55983e+67
0092055,5.55983e+67
0092056,5.55983e+67
0092057,5.55983e+67
0092058,5.55983e+67
0092059,5.55983e+67
0092060,5.55983e+67
0092061,5.55983e+67
0092062,5.55983e+67
0092063,5.55983e+67
0092064,5.55983e+67
0092065,5.55983e+67
0092066,5.55983e+67
0092067,5.55983e+67
0092068,5.55983e+67
0092069,5.55983e+67
0092070,5.55983e+67
0092071,5.55983e+67
0092072,5.55983e+67
0092073,5.55983e+67
0092074,5.55983e+67
0092075,5.55983e+67
0092076,5.55983e+67
0092077,5.55983e+67
0092078,5.55983e+67
0092079,5.55983e+67
0092080,5.55983e+67
0092081,5.55983e+67
0092082,5.55983e+67
0092083,5.55983e+67
0092084,5.55983e+67
0092085,5.55983e+67
0092086,5.55983e+67
0092087,5.55983e+67
0092088,5.55983e+67
0092089,5.55983e+67
0092090,5.55983e+67
0092091,5.55983e+67
0092092,5.55983e+67
0092093,5.55983e+67
0092094,5.55983e+67
0092095,5.55983e+67
0092096,5.55983e+67
0092097,5.55983e+67
0092098,5.55983e+67
0092099,5.55983e+67
0092100,5.55983e+67
0092101,5.55983e+67
0092102,5.55983e+67
0092103,5.55983e+67
0092104,5.55983e+67
0092105,5.55983e+67
0092106,5.55983e+67
0092107,5.55983e+67
0092108,5.55983e+67
0092109,5.55983e+67
0092110,5.55983e+67
0092111,5.55983e+67
0092112,5.55983e+67
0092113,5.55983e+67
0092114,5.55983e+67
0092115,5.55983e+67
0092116,5.55983e+67
0092117,5.55983e+67
0092118,5.55983e+67
0092119,5.55983e+67
0092120,5.55983e+67
0092121,5.55983e+67
0092122,5.55983e+67
0092123,5.55983e+67
0092124,5.55983e+67
0092125,5.55983e+67
0092126,5.55983e+67
0092127,5.55983e+67
0092128,5.55983e+67
0092129,5.55983e+67
0092130,5.55983e+67
0092131,5.55983e+67
0092132,5.55983e+67
0092133,5.55983e+67
0092134,5.55983e+67
0092135,5.55983e+67
0092136,5.55983e+67
0092137,5.55983e+67
0092138,5.55983e+67
0092139,5.55983e+67
0092140,5.55983e+67
0092141,5.55983e+67
0092142,5.55983e+67
0092143,5.55983e+67
0092144,5.55983e+67
0092145,5.55983e+67
0092146,5.55983e+67
0092147,5.55983e+67
0092148,5.55983e+67
0092149,5.55983e+67
0092150,5.55983e+67
0092151,5.55983e+67
0092152,5.55983e+67
0092153,5.55983e+67
0092154,5.55983e+67
0092155,5.55983e+67
0092156,5.55983e+67
0092157,5.55983e+67
